name,ticker,industry,NIFTY closing,Date,Market Capitalisation,EPS,P/E,P/B,Beta,Industry PE,Industry PB,Risk_Score,risk,alt-score,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Swaraj Engines Ltd.,SWARAJENG,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,18698.03,110.7,13.91,5.46,0.82,17.5,2.5,10.27114286,Investment Worthy,5.504649517,5536.1,7004.7,6138.4,6083.0,7671.0,8143.2,8871.2,7861.3,9951.8,11478.1
Swelect Energy Systems Ltd.,SWELECTES,Capital Goods - Electrical Equipment,17359.75,31-03-2023,4324.04,5.2,54.8,0.59,1.3,18.5,2.3,-0.998683901,Moderately risky,0.605368901,7732.8,817.7,736.7,1973.8,2162.3,2119.1,1571.6,1737.7,2173.3,3163.1
Symphony Ltd.,SYMPHONY,Consumer Durables,17359.75,31-03-2023,70946.89,23.49,43.18,7.78,0.97,20.0,2.5,-0.892,Moderately risky,4.174908152,3251.6,4663.9,5460.6,4835.1,7018.0,7292.7,5575.2,7630.5,5244.9,6791.8
Syngene International Ltd.,SYNGENE,Pharmaceuticals,17359.75,31-03-2023,238652.81,11.97,49.67,6.59,0.6,25.0,3.5,-0.272657143,Moderately risky,3.848832162,5542.0,7077.0,8716.0,11140.0,12945.0,15592.0,19018.0,21793.0,22961.0,27090.0
Talbros Automotive Components Ltd.,TALBROAUTO,Auto Ancillaries,17359.75,31-03-2023,5051.21,35.45,11.54,1.63,1.63,18.5,2.4,3.61204955,Investment Worthy,2.581237168,3268.1,3330.5,3470.2,3436.0,3645.6,4148.2,4951.1,3943.8,4743.3,5876.4
Tamil Nadu Newsprint & Papers Ltd.,TNPL,Paper,17359.75,31-03-2023,15108.67,56.04,3.9,0.78,1.22,13.5,1.6,6.607611111,Investment Worthy,1.028881616,21312.3,25630.0,24396.4,28424.6,33901.3,34060.2,44316.4,38851.0,32520.4,44056.0
Tamilnadu Petroproducts Ltd.,TNPETRO,Chemicals,17359.75,31-03-2023,6432.96,9.93,7.2,0.84,1.12,20.0,3.5,2.273,Non risky,2.180468665,14561.9,11850.4,10826.8,8624.5,10384.4,11016.2,13050.3,12847.1,12432.6,18975.5
Tanla Platforms Ltd.,TANLA,IT - Software,17359.75,31-03-2023,70324.99,12.95,40.39,12.4,1.13,30.0,5.0,-0.661333333,Moderately risky,10.4023713,351.8,311.8,1378.1,2804.3,5012.8,6966.8,8189.7,10695.1,9624.4,12741.8
Tantia Constructions Ltd.,TANTIACONS,Infrastructure Developers & Operators,17359.75,31-03-2023,248.62,12.21,0.71,0.08,0.14,20.0,3.0,4.018833333,Investment Worthy,0.339485123,6473.4,7586.7,5361.6,4109.6,3231.7,2406.0,2522.1,3812.2,1664.2,1613.5
Tarmat Ltd.,TARMAT,Realty,17359.75,31-03-2023,1608.16,2.3,32.82,1.23,1.32,12.5,1.5,-1.5356,Moderately risky,1.495764975,1559.7,1184.7,706.4,606.7,621.7,806.2,1147.5,2214.7,1758.4,1521.7
Tasty Bite Eatables Ltd.,TASTYBITE,FMCG,17359.75,31-03-2023,20585.35,120.65,66.49,8.45,0.94,30.0,6.0,10.50033333,Investment Worthy,6.962349056,1126.7,1472.4,1797.0,2104.7,2571.8,3040.3,3553.5,4551.0,4043.7,3855.6
Tata Chemicals Ltd.,TATACHEM,Chemicals,17359.75,31-03-2023,247737.74,5.89,165.16,1.55,1.15,20.0,3.5,-6.261857143,Highly risky,1.075916161,89741.2,91999.7,105308.7,109478.0,87114.0,92189.8,61126.4,95498.6,33553.9,41630.0
Tata Coffee Ltd.,TATACOFFEE,Plantation & Plantation Products,17359.75,31-03-2023,38446.68,3.76,54.69,2.83,1.23,16.0,2.0,-2.687125,Highly risky,2.547477887,6225.3,6931.6,7366.0,7527.7,8483.1,7634.4,7729.5,7830.7,8152.5,8872.4
Tata Communications Ltd.,TATACOMM,Telecomm-Service,17359.75,31-03-2023,354967.5,25.43,48.98,3.6,1.19,12.5,1.5,-1.9654,Highly risky,2.407059282,49859.6,51609.6,52254.6,55954.2,74592.3,59034.2,57792.5,61861.2,68725.8,74160.4
Tata Consultancy Services Ltd.,TCS,IT - Software,17359.75,31-03-2023,11730552.8,104.94,30.55,15.74,0.64,30.0,5.0,8.687666667,Investment Worthy,7.957366154,506573.5,685404.0,780829.5,896210.0,973800.0,1035870.0,1307970.0,1408370.0,1414670.0,1688080.0
Tata Elxsi Ltd.,TATAELXSI,IT - Software,17359.75,31-03-2023,371111.53,121.1,49.21,17.79,1.12,30.0,5.0,8.791666667,Investment Worthy,11.31088524,6117.9,8121.4,8628.5,10885.0,12556.6,14311.1,16403.9,16745.9,18659.4,25153.6
Tata Metaliks Ltd.,TATAMETALI,Steel,17359.75,31-03-2023,23679.97,25.15,29.82,1.5,1.29,15.5,1.9,1.511655348,Non risky,1.795126071,9750.2,12959.1,12364.4,13922.0,14139.6,19205.9,21648.9,20675.5,19248.2,28015.6
Tata Motors Ltd.,TATAMOTORS,Automobile,17359.75,31-03-2023,1397621.69,8.74,48.16,6.25,1.75,14.0,1.7,-4.992470588,Highly risky,3.464346377,515058.5,418775.5,415083.1,487932.6,502896.1,612914.8,720962.7,545824.1,553654.2,803768.0
Tata Steel Ltd.,TATASTEEL,Steel,17359.75,31-03-2023,1277150.62,12.61,8.29,0.95,1.35,15.5,1.9,1.87616129,Non risky,0.758641825,429331.0,469132.5,491159.9,430898.1,537492.8,619251.8,732797.0,612518.5,875035.8,1315916.3
Tech Mahindra Ltd.,TECHM,IT - Software,17359.75,31-03-2023,1073364.4,44.41,24.81,4.26,0.77,30.0,5.0,4.992,Investment Worthy,3.075120745,60780.0,171824.0,197069.0,222285.0,243242.0,255408.0,281879.0,315916.0,305627.0,373688.0
Technocraft Industries (India) Ltd.,TIIL,Steel,17359.75,31-03-2023,27895.01,82.82,14.67,2.3,1.27,15.5,1.9,7.855022071,Investment Worthy,2.255401039,6799.0,8729.9,8093.4,8040.5,9113.8,10623.5,11864.4,12722.0,10511.8,17231.1
Thangamayil Jewellery Ltd.,THANGAMAYL,"Diamond, Gems and Jewellery",17359.75,31-03-2023,13789.55,59.74,16.82,3.55,0.96,20.0,3.5,6.158714286,Investment Worthy,4.621672763,15247.9,11961.3,14228.4,12747.5,13005.9,13808.5,14462.2,16949.9,18269.5,21947.5
Thejo Engineering Ltd.,THEJO,Engineering,17359.75,31-03-2023,14189.59,25.78,51.45,7.89,0.78,16.5,2.2,-1.906545455,Highly risky,4.869098573,1403.1,1548.2,1733.7,1625.2,1551.9,1767.2,1916.1,2026.3,2166.8,2792.2
Themis Medicare Ltd.,THEMISMED,Pharmaceuticals,17359.75,31-03-2023,10857.89,46.54,25.35,4.38,1.42,25.0,3.5,3.968571429,Investment Worthy,2.563307365,1530.1,1768.4,1817.8,2091.4,2295.0,2154.2,1870.2,2052.3,2345.7,4014.5
Thermax Ltd.,THERMAX,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,273189.65,26.49,86.53,8.49,0.79,17.5,2.5,-3.481571429,Highly risky,4.082082426,49691.5,43262.7,48671.1,45817.9,39729.4,39926.1,54272.9,42887.0,32727.5,41616.1
Thirumalai Chemicals Ltd.,TIRUMALCHM,Chemicals,17359.75,31-03-2023,17590.28,10.94,15.7,1.83,1.68,20.0,3.5,1.106142857,Non risky,1.531110875,12863.6,11665.3,10408.0,8737.9,9532.5,10471.8,10084.7,8874.4,8659.7,14528.2
Thomas Scott (India) Ltd.,THOMASCOTT,Textiles,17359.75,31-03-2023,234.56,4.55,8.12,1.78,0.43,15.0,1.8,1.494777778,Non risky,2.138703432,216.9,500.9,179.2,135.8,174.4,204.8,216.2,217.7,215.5,324.6
Thyrocare Technologies Ltd.,THYROCARE,Healthcare,17359.75,31-03-2023,22751.98,10.77,39.92,4.53,0.48,22.0,3.0,0.272454545,Moderately risky,2.21808774,1519.5,1559.0,1895.7,2410.5,3090.0,3554.3,3839.4,4104.8,4865.5,5717.6
Tide Water Oil Co. (India) Ltd.,TIDEWATER,Chemicals,17359.75,31-03-2023,14460.18,48.61,17.07,2.11,1.01,20.0,3.5,5.394642857,Investment Worthy,1.857862711,11028.5,11707.3,13723.4,11223.0,11606.8,11423.8,12287.7,11601.6,11535.0,13482.3
Tilaknagar Industries Ltd.,TI,Alcoholic Beverages,17359.75,31-03-2023,20887.82,3.72,30.27,4.42,0.56,20.0,3.0,-0.174833333,Moderately risky,4.019800179,7704.3,9377.6,8242.9,6742.1,6370.3,4298.6,7836.5,19530.2,14305.2,18056.6
Time Technoplast Ltd.,TIMETECHNO,Plastic products,17359.75,31-03-2023,17413.3,4.92,15.66,1.06,1.6,15.5,2.0,0.351677419,Moderately risky,1.706829316,11876.5,13745.1,14881.6,15547.0,17809.2,21107.9,24641.9,21429.6,17276.7,20344.1
Times Guaranty Ltd.,TIMESGTY,Finance,17359.75,31-03-2023,441.11,1.0,49.01,1.01,1.07,15.0,1.8,-1.798444444,Highly risky,1.064743824,23.8,16.7,5.8,1.2,55.7,11.1,29.5,23.8,87.5,27.2
Timken India Ltd.,TIMKEN,Auto Ancillaries,17359.75,31-03-2023,207261.46,51.24,53.78,10.17,0.89,18.5,2.4,0.089472973,Moderately risky,6.092226632,7446.5,7699.5,9730.5,11223.0,11288.9,12727.5,16811.0,16407.6,14301.5,22191.7
Titan Company Ltd.,TITAN,"Diamond, Gems and Jewellery",17359.75,31-03-2023,2232693.41,37.58,66.93,18.62,1.19,20.0,3.5,-3.0985,Highly risky,8.927081886,103133.3,110753.4,120072.9,112028.4,130638.1,157422.5,192524.1,201560.0,207830.0,274590.0
Torrent Pharmaceuticals Ltd.,TORNTPHARM,Pharmaceuticals,17359.75,31-03-2023,520241.41,30.4,50.56,8.06,0.5,25.0,3.5,1.214742857,Non risky,3.545608967,29080.3,34453.9,37976.4,57329.7,48922.8,45930.7,61512.6,64070.3,65695.2,69472.3
Torrent Power Ltd.,TORNTPOWER,Power Generation & Distribution,17359.75,31-03-2023,245306.81,42.85,11.91,2.23,0.85,15.5,2.0,4.551612903,Investment Worthy,1.807511046,82699.7,88239.8,105969.7,120018.9,101715.7,117369.5,132665.0,137288.7,120443.7,141003.9
Touchwood Entertainment Ltd.,TOUCHWOOD,Entertainment,17359.75,31-03-2023,1615.25,2.44,65.13,8.7,0.64,25.0,4.0,-2.1762,Highly risky,7.157876011,19.5,39.2,0.0,127.8,134.2,181.6,327.5,212.4,101.2,269.4
Trent Ltd.,TRENT,Retail,17359.75,31-03-2023,488777.48,8.89,154.71,15.87,1.18,22.5,2.5,-10.515,Highly risky,6.204542239,10533.1,13916.5,16184.2,16839.0,19095.9,22898.2,28010.0,36035.5,24233.1,44700.0
Tribhovandas Bhimji Zaveri Ltd.,TBZ,"Diamond, Gems and Jewellery",17359.75,31-03-2023,4077.24,5.54,11.02,0.72,1.74,20.0,3.5,1.057285714,Non risky,2.205544349,16648.9,18247.4,19594.0,16594.8,17039.3,17627.2,17694.9,18154.9,13551.0,18522.2
Trident Ltd.,TRIDENT,Textiles,17359.75,31-03-2023,142431.96,0.82,34.2,4.09,1.48,15.0,1.8,-2.950222222,Highly risky,2.57165527,33950.9,39258.0,38344.7,37473.7,47845.9,47015.7,52971.9,47650.2,46212.5,70332.6
Trigyn Technologies Ltd.,TRIGYN,IT - Software,17359.75,31-03-2023,2829.21,1.12,82.01,1.49,1.72,30.0,5.0,-1.639666667,Highly risky,0.965472538,421.4,2156.8,1547.3,1547.0,583.7,625.5,1364.8,933.4,963.7,1123.5
Triveni Turbine Ltd.,TRITURBINE,Capital Goods - Electrical Equipment,17359.75,31-03-2023,105900.69,4.55,73.29,16.95,1.22,18.5,2.3,-9.096186839,Highly risky,7.230344874,6962.2,5384.7,6739.0,7584.7,7833.9,7557.8,8450.2,8322.4,7166.3,10458.7
Ujjivan Financial Services Ltd.,UJJIVAN,Finance,17359.75,31-03-2023,31180.01,8.89,28.83,1.68,1.59,15.0,1.8,-0.556333333,Moderately risky,1.958074474,2406.0,3588.8,6130.9,10276.1,11875.3,82.9,310.4,212.4,85.4,67.5
Uniphos Enterprises Ltd.,UNIENTER,Trading,17359.75,31-03-2023,10619.65,5.57,27.43,0.37,1.14,18.5,2.5,0.786297297,Non risky,-0.410359621,33.5,163.3,125.1,137.1,129.6,200.3,240.3,236.5,284.5,630.0
United Breweries Ltd.,UBL,Alcoholic Beverages,17359.75,31-03-2023,376631.91,12.57,113.36,9.51,0.93,20.0,3.0,-5.511,Highly risky,6.233904136,65775.4,72769.7,82958.3,97527.9,103013.9,124612.2,141746.1,146604.6,102919.1,131470.7
United Polyfab Gujarat Ltd.,UNITEDPOLY,Textiles,17359.75,31-03-2023,1570.32,2.62,28.66,2.59,0.39,15.0,1.8,-0.477555556,Moderately risky,4.278670976,14.0,96.6,318.4,349.6,400.2,1047.1,1636.1,2648.3,2105.4,6614.3
United Spirits Ltd.,MCDOWELL-N,Alcoholic Beverages,17359.75,31-03-2023,550048.26,9.63,78.51,9.25,0.96,20.0,3.0,-4.005833333,Highly risky,6.538781516,190247.8,210140.4,207995.0,244188.0,255958.0,264060.0,286749.0,287894.0,272447.0,308564.0
Universal Cables Ltd.,UNIVCABLES,Cables,17359.75,31-03-2023,12441.76,18.09,19.83,1.76,1.64,14.5,1.8,0.823636015,Non risky,2.058988723,6925.5,6872.3,7649.0,8432.6,9154.8,12191.9,14285.5,15838.8,12943.8,18330.3
Urja Global Ltd.,URJA,Trading,17359.75,31-03-2023,3816.86,0.02,284.84,2.62,1.35,18.5,2.5,-14.79275676,Highly risky,0.215989627,1124.6,1143.9,1167.7,1208.4,1181.4,1279.7,1321.5,1463.6,1312.8,637.6
Usha Martin Ltd.,USHAMART,Steel,17359.75,31-03-2023,65367.11,6.54,32.82,6.05,1.45,15.5,1.9,-3.097629881,Highly risky,4.955113696,33910.7,36627.6,41522.7,38502.6,36917.2,49745.2,57469.3,20667.6,14055.9,18786.9
Uttam Sugar Mills Ltd.,UTTAMSUGAR,Sugar,17359.75,31-03-2023,8821.35,32.36,7.15,1.55,1.7,12.0,1.2,2.6485,Non risky,2.070009352,6658.3,9027.2,7879.8,8530.1,11438.8,12764.9,12368.6,16552.5,18421.9,20500.1
V-Guard Industries Ltd.,VGUARD,Capital Goods - Electrical Equipment,17359.75,31-03-2023,108065.22,3.91,64.03,6.92,0.81,18.5,2.3,-3.888776733,Highly risky,4.376709831,13897.2,15427.7,17644.3,18843.5,21276.5,23323.8,25846.8,25093.5,28784.8,36641.6
Vadilal Industries Ltd.,VADILALIND,FMCG,17359.75,31-03-2023,15785.55,99.75,22.02,7.38,0.97,30.0,6.0,10.041,Investment Worthy,3.890156656,3358.0,3734.0,4160.2,4564.4,4834.7,5288.5,5173.6,5260.2,3700.6,5526.4
Vaibhav Global Ltd.,VAIBHAVGBL,"Diamond, Gems and Jewellery",17359.75,31-03-2023,45024.5,6.05,45.07,7.36,0.87,20.0,3.5,-1.621357143,Moderately risky,6.041776502,4471.5,4335.8,4158.2,3680.0,4862.7,4746.0,4893.2,5428.6,4617.4,5924.1
Vaishali Pharma Ltd.,VAISHALI,Trading,17359.75,31-03-2023,1538.69,6.33,23.03,4.67,0.33,18.5,2.5,0.190135135,Moderately risky,2.173633023,1190.7,1215.9,988.6,698.8,649.1,694.3,770.7,622.5,555.9,776.1
Vardhman Acrylics Ltd.,VARDHACRLC,Textiles,17359.75,31-03-2023,3495.82,4.09,10.64,1.43,0.81,15.0,1.8,1.095222222,Non risky,-0.079522385,4870.9,5383.1,5653.0,4696.3,3929.6,3474.8,4181.0,3723.4,2957.0,3177.2
Vardhman Holdings Ltd.,VHL,Finance,17359.75,31-03-2023,8171.93,21.62,118.43,1.02,1.32,15.0,1.8,-4.62,Highly risky,-1.718290781,138.9,199.2,325.1,530.9,1905.1,645.4,383.3,489.2,210.3,1168.4
Vardhman Special Steels Ltd.,VSSL,Steel,17359.75,31-03-2023,16137.21,24.72,16.06,2.52,1.09,15.5,1.9,2.019555178,Non risky,2.893391287,5003.4,6177.7,7415.8,7319.7,7622.3,8840.0,11234.0,8555.9,9500.4,13973.7
Vardhman Textiles Ltd.,VTL,Textiles,17359.75,31-03-2023,84916.61,25.91,11.34,1.02,1.0,15.0,1.8,3.268333333,Investment Worthy,1.218626875,42454.8,52603.0,59341.1,59106.3,64066.7,60928.4,66661.2,65349.4,61585.3,98136.8
Varun Beverages Ltd.,VBL,FMCG,17359.75,31-03-2023,900936.99,23.7,58.53,15.29,0.77,30.0,6.0,0.100666667,Moderately risky,8.0290496,16575.5,19668.2,23303.5,33840.8,36345.3,35661.3,40586.0,59234.6,51076.7,69576.5
Vascon Engineers Ltd.,VASCONEQ,Construction,17359.75,31-03-2023,5400.33,3.83,6.49,0.6,1.62,17.0,2.2,1.108508021,Non risky,1.266151641,4607.8,3450.1,3113.9,3554.0,2840.2,3599.4,4009.0,3832.1,3695.8,5163.6
Vaswani Industries Ltd.,VASWANI,Steel,17359.75,31-03-2023,600.0,2.0,9.98,0.57,1.33,15.5,1.9,0.926129032,Non risky,2.039115207,0.0,2505.8,2809.3,2618.3,2560.5,2379.3,3196.5,3545.1,3148.1,3751.8
Vedanta Ltd.,VEDL,Mining & Mineral products,17359.75,31-03-2023,1020185.28,61.55,4.46,1.5,1.51,15.0,2.0,6.597666667,Investment Worthy,0.262866841,27902.9,334691.0,363217.4,475863.5,520530.0,584160.0,453190.0,390180.0,484280.0,730460.0
Venus Remedies Ltd.,VENUSREM,Pharmaceuticals,17359.75,31-03-2023,2171.47,21.67,7.5,0.45,0.96,25.0,3.5,3.778428571,Investment Worthy,1.623526184,4629.0,5273.1,4524.3,4033.6,3785.5,3562.6,3063.6,3551.6,5649.8,5836.3
Vertoz Advertising Ltd.,VERTOZ,Miscellaneous,17359.75,31-03-2023,3706.36,1.96,102.1,3.14,0.83,18.5,2.5,-4.408918919,Highly risky,7.783683886,25.4,38.0,41.6,58.6,108.1,158.8,219.5,166.0,185.9,209.9
Vesuvius India Ltd.,VESUVIUS,Refractories,17359.75,31-03-2023,33234.83,66.08,24.78,3.19,0.73,15.0,2.0,5.631,Investment Worthy,3.998237069,6173.2,6664.4,7219.0,7788.5,9087.2,9671.8,9506.0,9187.0,8146.2,10684.4
Vidhi Specialty Food Ingredients Ltd.,VIDHIING,Chemicals,17359.75,31-03-2023,16282.07,7.58,43.01,6.48,1.07,20.0,3.5,-1.313928571,Moderately risky,5.025631409,1294.4,1521.1,2001.7,2010.7,2076.7,2174.3,2289.5,2253.4,2679.9,5384.4
Viji Finance Ltd.,VIJIFIN,Finance,17359.75,31-03-2023,173.25,0.06,35.36,1.43,0.97,15.0,1.8,-1.115777778,Moderately risky,0.612557522,8.3,13.1,13.3,13.7,16.1,23.1,17.6,9.9,9.4,12.6
Vikas Ecotech Ltd.,VIKASECO,Plastic products,17359.75,31-03-2023,2371.45,0.1,23.95,1.0,1.07,15.5,2.0,-0.10516129,Moderately risky,2.337859922,1657.5,1797.5,2249.7,3287.7,3891.8,2402.2,2592.4,2075.9,1210.3,2524.8
Vimta Labs Ltd.,VIMTALABS,Miscellaneous,17359.75,31-03-2023,6945.18,21.59,14.54,2.48,1.29,18.5,2.5,2.091054054,Non risky,3.122302706,1175.7,1306.5,1175.7,1391.3,1549.5,1846.6,2154.5,1840.9,2098.6,2774.3
Vinati Organics Ltd.,VINATIORGA,Chemicals,17359.75,31-03-2023,185871.06,44.53,40.61,8.38,0.95,20.0,3.5,2.078214286,Non risky,5.662975523,6005.7,7606.3,8374.7,6803.3,6960.8,7823.5,11580.9,10738.6,9992.9,16873.8
Vindhya Telelinks Ltd.,VINDHYATEL,Cables,17359.75,31-03-2023,20695.75,119.07,14.67,1.82,1.35,14.5,1.8,11.53416475,Investment Worthy,1.526944675,3748.1,4761.1,7248.8,10473.9,10449.1,13606.6,21087.0,19052.7,15258.0,13549.5
Visaka Industries Ltd.,VISAKAIND,Cement - Products,17359.75,31-03-2023,5908.36,32.52,10.51,0.76,1.49,16.5,2.5,3.821030303,Investment Worthy,1.53860429,10103.9,9848.8,11238.1,11041.4,10612.7,10478.1,11531.6,10580.7,11555.6,14264.8
Vishal Fabrics Ltd.,VISHAL,Textiles,17359.75,31-03-2023,3250.68,2.65,6.21,0.84,0.77,15.0,1.8,1.614333333,Non risky,2.344382719,1833.8,2041.2,2240.9,2739.2,3739.1,8920.7,9995.3,12992.1,9696.7,15498.5
Vishnu Chemicals Ltd.,VISHNU,Chemicals,17359.75,31-03-2023,16133.1,20.97,12.88,4.66,1.33,20.0,3.5,1.791571429,Non risky,3.828088996,3526.7,3804.6,4529.8,5020.4,4787.9,5777.0,6718.6,5797.7,5917.4,9133.4
Voltamp Transformers Ltd.,VOLTAMP,Capital Goods - Electrical Equipment,17359.75,31-03-2023,27239.84,195.79,13.75,2.46,0.93,18.5,2.3,19.83619154,Investment Worthy,3.982044015,5856.2,5149.8,5860.3,6434.4,7068.0,6908.1,8650.8,8770.3,7647.8,11701.6
Voltas Ltd.,VOLTAS,Consumer Durables,17359.75,31-03-2023,270746.44,10.47,78.12,4.0,1.1,20.0,2.5,-2.559,Highly risky,2.412352673,58480.1,53485.0,55825.7,54016.0,57553.6,60916.3,69888.8,74615.0,65979.3,72700.7
W S Industries (India) Ltd.,WSI,Infrastructure Developers & Operators,17359.75,31-03-2023,1360.66,3.66,8.9,5.25,0.24,20.0,3.0,0.931,Non risky,6.374170115,3602.7,1353.8,123.5,52.5,512.3,593.5,414.7,16.6,18.3,201.1
Wealth First Portfolio Managers Ltd.,WEALTH,Finance,17359.75,31-03-2023,3033.48,12.68,22.45,3.95,0.16,15.0,1.8,0.416888889,Moderately risky,2.846033285,49.1,57.1,101.9,112.7,125.9,186.6,164.6,148.9,259.4,344.7
Weizmann Ltd.,WEIZMANIND,Textiles,17359.75,31-03-2023,1295.68,3.82,21.38,2.3,0.69,15.0,1.8,-0.011111111,Moderately risky,2.920196721,463.4,478.9,494.3,570.8,869.4,904.9,1068.0,969.9,988.0,1023.2
Welspun Corp Ltd.,WELCORP,Steel,17359.75,31-03-2023,52436.64,14.4,13.93,1.51,1.9,15.5,1.9,0.84655348,Non risky,2.266606406,73040.6,51534.2,52652.4,40246.8,46956.4,53916.9,58625.7,52098.2,64618.3,57805.3
Welspun Enterprises Ltd.,WELENT,Construction,17359.75,31-03-2023,18830.37,12.28,10.22,0.76,1.52,17.0,2.2,1.761368984,Non risky,1.029833759,3951.6,2399.3,3453.4,3540.1,4147.5,11206.1,18138.9,18126.3,14391.6,13447.4
Welspun India Ltd.,WELSPUNIND,Textiles,17359.75,31-03-2023,62889.92,1.54,41.46,1.74,1.4,15.0,1.8,-1.976666667,Highly risky,1.978584065,33476.2,36860.6,46670.8,51502.9,59968.0,52271.6,56356.1,55087.2,60885.1,67969.5
Wendt (India) Ltd.,WENDT,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,17017.4,197.2,43.15,10.05,1.16,17.5,2.5,15.07428571,Investment Worthy,9.48477423,996.0,1085.9,1222.1,1326.5,1450.5,1360.5,1469.3,1309.5,1270.9,1663.0
West Coast Paper Mills Ltd.,WSTCSTPAPR,Paper,17359.75,31-03-2023,35045.55,88.11,6.02,1.71,1.49,13.5,1.6,8.806324074,Investment Worthy,2.752217011,15500.3,16666.4,17561.1,18124.1,18818.1,17522.0,20124.0,20323.1,13783.5,20190.8
Wheels India Ltd.,WHEELS,Auto Ancillaries,17359.75,31-03-2023,10796.56,27.08,16.57,1.51,1.12,18.5,2.4,3.063157658,Non risky,2.086534714,20897.5,19776.8,21440.8,21480.4,23458.2,25296.3,31888.4,24387.2,22159.4,37010.7
Wipro Ltd.,WIPRO,IT - Software,17359.75,31-03-2023,2004461.95,17.55,20.81,3.19,0.78,30.0,5.0,2.643333333,Non risky,2.463870882,346417.0,406759.0,438070.0,475285.0,490499.0,472682.0,506924.0,531603.0,529906.0,643841.0
Wonderla Holidays Ltd.,WONDERLA,Entertainment,17359.75,31-03-2023,24221.46,25.43,16.84,2.55,1.07,25.0,4.0,3.1619,Investment Worthy,2.822517449,1393.7,1577.8,1925.4,2241.1,2762.2,2783.3,2916.6,3018.0,447.2,1332.9
Worth Peripherals Ltd.,WORTH,Paper,17359.75,31-03-2023,1449.09,11.45,8.03,1.02,0.62,13.5,1.6,2.292685185,Non risky,2.211590472,614.4,867.9,1112.1,1315.9,1426.8,1513.0,1540.5,1383.4,1695.9,2310.1
Xchanging Solutions Ltd.,XCHANGING,IT - Software,17359.75,31-03-2023,5926.68,1.02,52.4,2.1,1.27,30.0,5.0,-0.334666667,Moderately risky,0.98620882,1080.2,1323.1,1654.5,1329.3,1097.6,666.8,640.5,641.7,592.0,596.0
Xpro India Ltd.,XPROINDIA,Plastic products,17359.75,31-03-2023,12602.87,24.24,28.55,6.23,1.43,15.5,2.0,-0.962935484,Moderately risky,5.349045845,2610.5,2770.6,2962.2,3136.2,3549.1,3530.8,3623.7,3577.6,3757.2,4735.6
Yes Bank Ltd.,YESBANK,Banks,17359.75,31-03-2023,432759.37,0.18,82.98,1.09,0.37,12.5,1.5,-4.717066667,Highly risky,0.071954889,95987.5,117030.3,137490.1,162654.4,205868.0,254925.3,342148.9,398641.8,236006.4,223297.1
Zee Entertainment Enterprises Ltd.,ZEEL,Entertainment,17359.75,31-03-2023,203870.25,4.57,46.42,2.1,1.33,25.0,4.0,-0.2548,Moderately risky,1.921369258,26952.0,32642.0,38545.0,44619.0,54198.0,67783.0,70750.0,76374.0,69378.0,78444.0
Zee Learn Ltd.,ZEELEARN,Computer Education,17359.75,31-03-2023,1059.8,0.9,3.6,1.85,1.06,18.5,2.5,1.095405405,Non risky,-0.106423511,1007.0,1223.6,1263.2,1498.9,1737.2,2020.3,2272.0,2185.4,1203.1,1381.4
Zen Technologies Ltd.,ZENTEC,IT - Software,17359.75,31-03-2023,26091.21,4.47,73.45,10.79,1.64,30.0,5.0,-2.799333333,Highly risky,8.937215838,435.9,502.3,826.4,582.8,661.5,433.7,953.2,1490.0,524.8,599.1
Zenith Exports Ltd.,ZENITHEXPO,Textiles,17359.75,31-03-2023,426.3,2.93,26.98,0.53,0.49,15.0,1.8,0.709888889,Moderately risky,0.813045391,2903.3,3168.3,2729.1,2472.0,1334.2,1150.4,1002.1,884.9,546.7,940.2
Zensar Technologies Ltd.,ZENSARTECH,IT - Software,17359.75,31-03-2023,62130.77,13.51,20.31,2.7,0.95,30.0,5.0,2.184,Non risky,3.032547759,8723.1,9620.4,11024.2,13058.3,13098.0,13673.0,14944.9,14924.8,14718.0,17778.0
Zota Health Care Ltd.,ZOTA,Pharmaceuticals,17359.75,31-03-2023,7088.92,2.36,119.14,7.53,0.66,25.0,3.5,-4.341028571,Highly risky,6.432860792,437.9,502.2,564.8,648.2,716.5,794.3,871.8,966.3,1092.5,1335.4
Zydus Wellness Ltd.,ZYDUSWELL,FMCG,17359.75,31-03-2023,98648.91,10.44,148.46,2.45,0.63,30.0,6.0,-1.943,Highly risky,1.609717993,2290.7,2229.1,2419.2,2323.1,2524.6,2924.2,3162.1,2750.4,1910.9,2387.1
360 One Wam Ltd.,360ONE,Other fund based financial services,17359.75,31-03-2023,153367.77,13.92,30.93,6.64,1.17,15.0,1.8,-2.528888889,Highly risky,3.099849598,1600.8,2138.3,3717.4,4115.0,4549.7,7719.4,6070.7,5668.6,7669.8,5966.5
3M India Ltd.,3MINDIA,"Plastic furniture, floorings & miscellaneous items",17359.75,31-03-2023,258689.38,356.84,64.35,13.28,0.83,16.0,2.0,27.192125,Investment Worthy,7.974984477,16629.9,18401.5,19434.6,22435.0,25073.2,26240.3,28415.9,29230.6,24472.3,31143.1
